transaction_id,customer_id,transaction_date,transaction_time,customer_age,customer_loyalty_tier,location,store_id,product_sku,product_category,purchase_amount,payment_method,device_type,ip_address,fraud_flag,footfall_count
c985b46f-929b-452c-bc5a-be1ccaa8b0d4,df577d92-1555-473b-bb6b-cc4688fe16fd,2025-05-05,09:08:11,48,Platinum,Milan,CONCESSION-LONDON,STELLAR-FOUND-03,Highlighter,144.71,Gift Card,Mobile,79.191.155.150,False,281
f218a888-1f6f-4f62-b528-8f1683c1c1a2,e956e786-9b66-40db-a2be-0184c7e904e0,2025-08-02,10:53:28,63,Gold,Las Vegas,CONCESSION-LONDON,ORION-CONCEAL-09,Eyeshadow Palette,93.39,Gift Card,Tablet,125.14.73.72,False,365
fbe1e0b6-31c6-447e-834e-3963c92b929f,833f47c5-99d5-4850-99cd-b86427868076,2025-03-17,19:03:55,19,Bronze,Las Vegas,BOUTIQUE-DUBAI,AURORA-LIP-01,Foundation,278.21,Mobile Payment,Desktop,201.215.24.156,False,375
ee657432-9d38-4d5a-b489-bd904c097d56,f54663dc-b4fc-43ae-9c33-e9e4a6a464e7,2025-08-11,18:01:50,27,Silver,London,CONCESSION-LONDON,COSMIC-HIGHLIGHT-06,Blush,50.67,Gift Card,Tablet,222.166.45.209,False,407
f7001a14-e769-4c60-8111-a4ae4c56f933,4cf5ccc3-5d9a-477b-a245-fc1a5e7f2419,2025-04-30,07:18:02,43,Gold,San Francisco,POPUP-MILAN,STELLAR-FOUND-03,Mascara,273.45,Debit Card,Desktop,100.119.202.173,False,151
e238d143-bbc0-47f6-809c-fcd51543c7c3,f0e6347d-2634-40bc-be3b-b66ca20956b7,2025-07-05,08:14:34,51,Gold,San Francisco,POPUP-MILAN,GALAXIA-SET-08,Setting Spray,270.96,Debit Card,Mobile,139.23.226.142,False,335
51841b0b-9e35-420f-8211-0f59bc80c5d1,59a0e45c-5229-414f-8cb1-ac97eaaede7b,2025-06-01,15:35:32,21,Bronze,Geneva,BOUTIQUE-DUBAI,GALAXIA-SET-08,Lipstick,113.2,Mobile Payment,Laptop,50.27.96.243,False,336
b689738e-609e-4586-ad4e-db0c79b69bd9,b56e634a-2fa1-43ac-b83e-ef730a5f36ae,2025-05-22,08:49:34,28,Gold,London,POPUP-TOKYO,SOLAR-BLUSH-04,Mascara,190.28,Gift Card,Tablet,247.9.140.105,False,196
603f7cff-6c17-4540-a453-16187a202cba,69c9bba8-1706-48e4-b27a-3a5872f6af04,2025-03-30,01:48:46,53,Bronze,Los Angeles,BOUTIQUE-NYC,SOLAR-BLUSH-04,Blush,150.06,Mobile Payment,Desktop,103.23.251.11,False,89
e6e7b879-d510-411c-b4c2-4f7794d0028b,4d166bba-7e00-4fc9-b474-19faf00b082f,2025-07-21,14:34:13,42,Bronze,Sydney,BOUTIQUE-DUBAI,ECLIPSE-EYE-10,Eyeliner,222.47,Gift Card,Tablet,88.223.92.212,False,216
fca0f3c2-700b-4824-b691-e29558898193,3f8b8192-c8de-4afd-8337-9fd04956b921,2025-07-04,14:16:22,54,Platinum,Milan,POPUP-TOKYO,COSMIC-HIGHLIGHT-06,Lipstick,113.43,Credit Card,Laptop,197.45.78.157,False,487
1675613e-d3d4-48ec-aa5e-194323b03fe9,c15f1800-4487-46e3-be73-9078bdb13e1f,2025-02-14,02:28:55,26,Bronze,London,FLAGSHIP-ROME,NEBULA-SERUM-07,Concealer,250.34,Mobile Payment,Laptop,244.208.86.30,False,332
90d786a4-bea6-431d-8f89-766801eb292e,efae7c73-db62-4f43-8088-e502101ae072,2025-05-02,03:49:51,41,Bronze,Las Vegas,POPUP-MILAN,ORION-CONCEAL-09,Concealer,67.56,Credit Card,Mobile,158.166.92.13,False,384
ccc7ee07-f3ce-4d81-b547-b69d97960a2d,a14cc391-bd8d-4c5a-999a-436577e30ea1,2025-04-08,23:37:44,52,Silver,Paris,POPUP-TOKYO,STELLAR-FOUND-03,Eyeliner,93.74,Debit Card,Mobile,26.163.72.211,False,288
2b2d9680-64ea-44ec-9f78-76f37db4f224,a7d6cb23-19c8-4ce4-8b60-373fce4c9928,2025-06-04,11:55:45,65,Gold,Las Vegas,CONCESSION-LONDON,AURORA-LIP-01,Lipstick,199.1,Gift Card,Mobile,229.165.132.192,False,127
eabf13ad-84d7-4439-918a-a10d008c6562,5c501fd4-7b6b-453d-9240-ab37b90a9299,2025-07-12,19:40:27,53,Bronze,Los Angeles,FLAGSHIP-PARIS,LUNAR-MASC-02,Serum,258.92,Gift Card,Desktop,242.61.26.103,False,248
34c24174-595f-4109-b4aa-71143776b098,23d2f3eb-f041-4095-971f-78e4cf5e795c,2025-05-07,01:36:22,49,Bronze,Los Angeles,POPUP-TOKYO,AURORA-LIP-01,Serum,179.46,Mobile Payment,Desktop,82.237.208.33,False,278
e2f70938-3c54-4ea2-a6b8-ef19e3ad5fc7,b3cae48d-b27c-4593-9fa0-68f27995468c,2025-06-13,17:17:38,41,Platinum,Los Angeles,BOUTIQUE-DUBAI,COSMIC-HIGHLIGHT-06,Foundation,272.69,Mobile Payment,Mobile,124.14.208.119,False,389
8d0bc397-6158-4169-ba9e-78efd15eeae8,b50b61a0-98b3-47e9-b577-069470a9bc8f,2025-06-07,22:18:18,49,Silver,Zurich,CONCESSION-LONDON,ORION-CONCEAL-09,Concealer,279.38,Gift Card,Mobile,64.64.155.208,False,196
6d39b9d3-830f-4c84-a080-0c0d63814fe5,fe3f3b6f-900d-47a3-be5a-3471102abe56,2025-08-05,18:17:54,54,Silver,Zurich,POPUP-MILAN,AURORA-LIP-01,Lipstick,186.63,Credit Card,Laptop,115.42.104.72,False,259
367215b8-3878-466b-a150-047ace2f077f,f3fbfe19-b8e4-4dfe-bbc1-e462fecfdf70,2025-04-09,16:57:43,29,Bronze,Rome,POPUP-MILAN,COSMIC-HIGHLIGHT-06,Concealer,176.49,Mobile Payment,Tablet,96.86.125.216,False,207
d37de765-eb4d-4024-bbe0-e27e6b660cdb,69317287-2bc9-413e-a662-6c5b60b583e8,2025-06-24,03:08:48,30,Platinum,Milan,POPUP-TOKYO,AURORA-LIP-01,Mascara,105.59,Mobile Payment,Laptop,247.231.21.0,False,463
7218f9d1-cbd2-45e9-b289-9c7c62820c2b,e3b903a3-971c-4bc5-bd1f-463c3c38caf4,2025-06-15,13:58:03,40,Bronze,Geneva,BOUTIQUE-DUBAI,GALAXIA-SET-08,Mascara,186.2,Mobile Payment,Desktop,209.237.148.85,False,202
be8cecdf-479d-446f-98cc-e50aef9095c3,c887c240-91f5-4cf4-8386-306fbc1e06dc,2025-03-29,08:55:41,42,Gold,New York,BOUTIQUE-NYC,STELLAR-FOUND-03,Mascara,85.15,Debit Card,Tablet,1.30.246.139,False,393
ea21c267-fcef-4ed5-8869-702d54c0441f,97cb310e-f35d-4aea-958a-5976d2bc206f,2025-03-07,04:15:09,58,Silver,London,FLAGSHIP-ROME,GALAXIA-SET-08,Concealer,218.97,Debit Card,Mobile,216.108.144.23,False,432
2b0dae33-62ed-48e7-b166-5af1947dd59c,23b93497-a586-42c4-93ed-400d2c1b808d,2025-04-27,22:20:53,47,Platinum,Milan,FLAGSHIP-ROME,AURORA-LIP-01,Highlighter,298.41,Mobile Payment,Tablet,42.35.153.45,False,499
19cb5afb-f3c8-4925-a6f2-8cd90077a76c,50a67c73-06bb-486c-8152-3c3a80916006,2025-08-02,21:25:31,37,Silver,San Francisco,BOUTIQUE-DUBAI,SOLAR-BLUSH-04,Mascara,110.17,Mobile Payment,Mobile,225.221.107.162,False,401
42bb3178-292e-4782-a52f-12980ab6c1ca,27dfddcd-202f-4f3c-9c78-3b5060ad68c2,2025-05-10,12:28:04,39,VIP,New York,BOUTIQUE-NYC,AURORA-LIP-01,Eyeliner,166.58,Credit Card,Laptop,54.235.168.8,False,150
21fcf6be-3da4-4ebe-a8e5-1a3253a89121,7c124c6d-993c-4e06-b9be-9e6db5f3a56e,2025-03-09,20:50:56,30,Bronze,Geneva,BOUTIQUE-NYC,LUNAR-MASC-02,Setting Spray,265.16,Mobile Payment,Mobile,234.68.1.243,False,376
63b13c2f-a2c2-4786-aa34-cff06e639c68,d31c678c-1ce9-4961-9ef3-6ef03a861cbc,2025-04-15,02:25:32,36,None,New York,CONCESSION-LONDON,ECLIPSE-EYE-10,Mascara,180.46,Debit Card,Laptop,2.4.88.211,False,376
5490a283-0962-4b16-97c9-197fb66491a9,e17f0a6d-63d4-408e-a2cf-b472f44470dd,2025-04-12,10:37:00,58,Silver,Milan,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Lipstick,57.77,Gift Card,Laptop,173.63.180.192,False,402
e246582e-88b2-4d12-a63b-ca83777b0416,66e425e2-5bc4-4f63-a2cd-2ef5f148f643,2025-04-05,23:05:46,36,VIP,Los Angeles,BOUTIQUE-SHANGHAI,STELLAR-FOUND-03,Blush,273.85,Credit Card,Laptop,212.183.198.90,False,476
2329e4bd-2da6-42b4-8b79-365348203aa8,dda56f22-4186-4489-a440-71db707c3cbc,2025-02-20,22:22:54,26,Bronze,London,BOUTIQUE-SHANGHAI,LUNAR-MASC-02,Foundation,216.46,Debit Card,Desktop,95.98.227.4,False,183
3ca28c33-f5dd-4fed-a904-4e70f212c210,40ff6d0e-0733-4d98-84bf-ba6bd286b0e2,2025-06-15,06:31:17,31,Bronze,Geneva,FLAGSHIP-ROME,STELLAR-FOUND-03,Foundation,58.49,Gift Card,Tablet,60.252.185.18,False,481
248da883-e08e-4bc9-8424-9647c8fb6f71,9cfd111c-7335-4752-99d6-a8754a0a3f9a,2025-07-20,10:53:18,48,Bronze,Miami,CONCESSION-LONDON,GALAXIA-SET-08,Highlighter,260.61,Gift Card,Laptop,72.252.107.3,False,382
548676fc-00c9-4a1f-ad5e-1d8dc5f41c9d,c2591c7c-3ca8-4cab-9158-86e1768c652c,2025-03-04,10:35:36,36,Platinum,San Francisco,FLAGSHIP-PARIS,AURORA-LIP-01,Blush,166.49,Gift Card,Mobile,51.202.56.142,False,307
588a195d-e0ff-47dd-a0bf-8fac48f2434f,a6b8806c-0a42-4231-a243-71b9073452c5,2025-06-10,04:36:54,64,Silver,Geneva,FLAGSHIP-PARIS,CELESTE-EYE-05,Eyeliner,73.36,Gift Card,Tablet,146.252.87.99,False,260
540f18bf-e665-444c-9b3b-458c38b4f133,7edee271-0ea9-47c5-9b09-94ca03ae77c8,2025-05-31,15:50:21,33,Silver,Geneva,BOUTIQUE-SHANGHAI,AURORA-LIP-01,Concealer,226.7,Credit Card,Desktop,169.89.33.65,False,100
f066a3c0-75b8-41e6-b26d-a67f214b1e1f,ba4b155f-c42c-4dfc-a4c0-e7cc2f6c7a3b,2025-07-25,21:48:03,22,Bronze,Sydney,BOUTIQUE-NYC,NEBULA-SERUM-07,Lipstick,172.32,Credit Card,Desktop,191.33.65.132,False,494
6b0fbd94-4fc1-4829-ad2b-786594b665db,f9831746-4187-42b8-ab05-9d3006fd86c6,2025-07-11,01:06:40,52,Platinum,Paris,POPUP-MILAN,SOLAR-BLUSH-04,Foundation,97.74,Mobile Payment,Mobile,239.116.140.98,False,196
703aa1e5-63a0-422a-a6e6-4c5edf581115,ef70f0d5-d44a-4882-93f2-e2876c6e425c,2025-08-11,05:28:29,42,Bronze,Paris,POPUP-TOKYO,STELLAR-FOUND-03,Highlighter,154.5,Mobile Payment,Desktop,1.218.26.165,False,177
749cb480-20eb-44d0-a385-11709113c4af,47dbac06-b875-4ff4-a046-2d1cab277e7e,2025-05-27,20:19:10,40,Bronze,Los Angeles,FLAGSHIP-LA,COSMIC-HIGHLIGHT-06,Foundation,116.83,Mobile Payment,Tablet,133.22.114.24,False,203
dc2efe37-cd56-43ed-9026-b728799e2eb5,80efe645-4ebb-41cb-875b-9899cd5b37f9,2025-03-23,11:16:05,56,Silver,Zurich,FLAGSHIP-PARIS,CELESTE-EYE-05,Serum,182.48,Mobile Payment,Mobile,2.200.99.171,False,325
15cd5734-94b8-42b9-bb62-d66d3aacb81c,b6be6ee0-f3bd-4f1a-9301-8d982806aabe,2025-07-31,11:42:57,62,Bronze,Los Angeles,FLAGSHIP-ROME,NEBULA-SERUM-07,Highlighter,67.25,Credit Card,Laptop,21.12.115.216,False,328
fc5ec241-560d-4f1c-b62f-22c658ffc045,b98af465-6f89-4474-9563-ac74a74a8943,2025-04-11,02:45:06,22,Silver,Miami,FLAGSHIP-LA,AURORA-LIP-01,Serum,285.6,Gift Card,Tablet,64.55.242.122,False,212
3777ce31-c868-4689-afd2-45f722327a65,3fd947a0-c9d0-4072-8d2e-dc5e56ad73fb,2025-03-31,00:13:30,52,Gold,New York,CONCESSION-LONDON,NEBULA-SERUM-07,Mascara,165.29,Gift Card,Mobile,246.174.27.170,False,185
6dc254af-1aee-4fd3-b774-ff18e92a404b,2fcf95ab-aa61-4759-bf97-0d23669c1565,2025-08-11,02:08:37,40,Silver,Sydney,POPUP-MILAN,LUNAR-MASC-02,Highlighter,127.79,Mobile Payment,Tablet,134.121.37.224,False,106
d0be093d-a02b-43a7-81b9-786463f6d4f4,795113a1-2dac-42af-8cf4-790a9988fcf4,2025-03-17,02:14:24,29,Gold,Sydney,BOUTIQUE-DUBAI,SOLAR-BLUSH-04,Foundation,184.84,Credit Card,Mobile,174.28.26.150,False,172
cf578e65-e2bc-4360-9459-bd379d5acbd3,1cfb1bb9-42c6-4284-98da-6b32a50b4661,2025-03-20,03:06:20,27,Bronze,San Francisco,BOUTIQUE-DUBAI,CELESTE-EYE-05,Mascara,83.04,Debit Card,Desktop,159.210.119.5,False,376
9586ec74-3f8e-466f-947c-33a59122d35e,674bce78-4307-4bd2-b124-f2d92769d9f0,2025-06-12,11:56:19,61,Bronze,Geneva,BOUTIQUE-SHANGHAI,ECLIPSE-EYE-10,Setting Spray,198.87,Debit Card,Mobile,117.196.237.219,False,118
2efc5a7d-52f4-459f-b6d4-960230d2d916,72634f90-20a5-40f4-b040-9d2a659e1ed5,2025-06-29,04:41:43,55,Gold,Zurich,BOUTIQUE-NYC,AURORA-LIP-01,Eyeliner,155.57,Gift Card,Tablet,117.168.98.55,False,112
4409ba0d-b906-4512-9201-668523e7bb5a,f1afb0f4-5952-4a04-9d25-659ebdf61e82,2025-07-07,04:04:33,24,Silver,Los Angeles,POPUP-TOKYO,LUNAR-MASC-02,Serum,113.14,Gift Card,Laptop,27.6.34.99,False,270
7c3b520a-391e-4784-88dd-757df6322b4f,1e4ec577-495c-4f1d-be1b-1d16751147b1,2025-07-16,18:00:39,63,Bronze,Los Angeles,FLAGSHIP-PARIS,GALAXIA-SET-08,Serum,143.07,Debit Card,Desktop,232.64.131.181,True,65
0aff4a95-6c21-4493-9f3e-75f2ee8ba1f3,1ed03f08-36b2-4b24-acf5-5a69caa166f6,2025-06-07,11:46:13,57,Platinum,Miami,FLAGSHIP-ROME,ECLIPSE-EYE-10,Mascara,112.9,Credit Card,Laptop,63.70.22.30,False,127
02e8425b-49fb-4607-9a5b-0c417b2ecca2,60b1a6ff-3785-44e9-89be-6a7356141aaa,2025-06-08,04:48:07,22,Gold,Los Angeles,POPUP-TOKYO,SOLAR-BLUSH-04,Highlighter,105.35,Credit Card,Tablet,61.27.216.176,False,163
b0bd580f-22ff-4fd4-91bc-ff34a64858cf,a51d2c83-6508-4f8e-a550-e49bac0360bb,2025-06-09,04:15:17,55,Silver,Milan,POPUP-TOKYO,ECLIPSE-EYE-10,Blush,106.12,Debit Card,Mobile,154.169.171.153,False,195
4a7df907-87e6-447c-8679-1ea6d3f6782f,6e5c6b0d-bb59-457f-9c79-3e0edeaf26ef,2025-04-21,20:05:15,36,Platinum,Los Angeles,POPUP-MILAN,GALAXIA-SET-08,Blush,188.01,Credit Card,Mobile,108.168.83.53,False,286
0e8acfc1-e1cf-4b54-8edf-2fdeb0f290d3,030a717d-df68-4e73-9fa1-7193bc018c8f,2025-04-18,17:38:38,25,Silver,New York,POPUP-TOKYO,CELESTE-EYE-05,Concealer,139.34,Mobile Payment,Tablet,117.21.253.112,False,468
3e099389-0335-4f4a-9668-5056423dc798,9327b03c-4a29-4927-bbd9-fb8be6034504,2025-07-27,23:38:18,65,Silver,Las Vegas,POPUP-MILAN,LUNAR-MASC-02,Serum,291.5,Debit Card,Mobile,236.1.114.117,False,135
a3b557ad-f7ea-4150-8a2f-ff5a657a72d6,8e1bcfad-4fb1-444f-8b3e-a4b40dc2b04e,2025-04-25,22:01:54,62,Bronze,London,POPUP-MILAN,ECLIPSE-EYE-10,Setting Spray,290.89,Gift Card,Laptop,120.109.122.246,False,216
4e7ac637-aba2-4358-8939-9994649fb008,89f45b52-3809-40f6-b5fc-0443cae10477,2025-06-27,21:56:19,18,Gold,Los Angeles,BOUTIQUE-SHANGHAI,AURORA-LIP-01,Foundation,160.93,Debit Card,Mobile,189.169.192.105,False,178
7869a41d-fb94-4a72-9ebc-40480b28018c,7d5181f7-e770-4393-98de-7b986d9f99b9,2025-06-18,06:33:38,39,Gold,Rome,FLAGSHIP-PARIS,ECLIPSE-EYE-10,Eyeliner,248.77,Mobile Payment,Desktop,103.94.3.185,False,214
8c515561-6219-4747-aa62-4f5bdc65973b,b5322aba-080d-43c5-b6eb-c960411979f6,2025-04-28,20:38:04,53,Bronze,Milan,FLAGSHIP-ROME,ECLIPSE-EYE-10,Highlighter,88.98,Mobile Payment,Mobile,185.89.173.125,False,190
8c99ac54-d7a3-4e9d-9b18-fa53b13c3b98,1a197e46-416b-4532-843a-f5d08493d3b3,2025-04-24,11:59:20,48,Silver,Rome,FLAGSHIP-ROME,NEBULA-SERUM-07,Setting Spray,176.59,Debit Card,Laptop,216.134.51.10,False,224
02cdb780-45bb-442a-9ea3-8c36f10c60de,76139cce-dbcd-4b39-a5f1-4374119664aa,2025-05-10,04:24:55,36,Silver,Rome,CONCESSION-SINGAPORE,CELESTE-EYE-05,Foundation,145.22,Gift Card,Tablet,213.70.194.56,False,258
5fcc2c2b-d2ed-4886-98cd-7cfa0beb156e,791d65de-da98-4ef1-abf5-010c010fb824,2025-07-02,17:43:11,56,Bronze,San Francisco,FLAGSHIP-PARIS,CELESTE-EYE-05,Serum,167.56,Mobile Payment,Mobile,62.189.190.87,False,56
ef3641de-7748-487d-bb4d-566b6d45c079,62f79bda-d29d-4472-ba3e-4380ff9e8205,2025-03-06,15:49:04,44,Platinum,Rome,BOUTIQUE-DUBAI,AURORA-LIP-01,Lipstick,242.36,Debit Card,Laptop,241.222.33.60,False,100
f0a60ff6-f61e-4caa-940d-581fb77104d5,6c135d78-e331-4020-8196-7ca2458caae0,2025-03-21,00:37:04,27,Silver,Los Angeles,POPUP-MILAN,CELESTE-EYE-05,Foundation,76.31,Gift Card,Mobile,37.66.97.98,False,308
3ec31bdc-2f98-44e5-9225-3dae0eccfdee,ea9cccee-03e1-4cba-88e8-bfa6932173c1,2025-05-23,12:32:18,56,None,London,POPUP-MILAN,CELESTE-EYE-05,Eyeliner,235.42,Gift Card,Laptop,196.96.150.76,False,80
a2ed0396-fc4c-4609-974e-c6a3359b1014,0e9b0007-d670-4430-9c07-a8e460324669,2025-08-10,20:45:32,20,Bronze,Sydney,POPUP-TOKYO,GALAXIA-SET-08,Eyeshadow Palette,233.62,Mobile Payment,Laptop,84.126.27.143,False,405
13c23352-cb15-488b-8c3b-f7cf003490a9,efbe5cfd-3fe4-4613-916a-71f009a08ae6,2025-03-25,13:27:44,62,Platinum,London,POPUP-TOKYO,SOLAR-BLUSH-04,Eyeliner,167.65,Mobile Payment,Laptop,224.64.250.107,False,367
c3ae10b8-ce99-4243-9fd8-39b52c20d186,4a32404f-5758-4e5c-8319-41695b4f829f,2025-04-09,12:05:40,30,Platinum,Rome,FLAGSHIP-ROME,STELLAR-FOUND-03,Serum,102.85,Gift Card,Mobile,187.41.240.33,False,203
00d23c39-c3a2-4607-86a0-9205aa37da46,5724ab04-1bf2-40ec-a3ad-12db0a6c7b7f,2025-03-02,17:34:39,45,Bronze,Zurich,BOUTIQUE-SHANGHAI,ORION-CONCEAL-09,Blush,184.16,Debit Card,Desktop,43.198.191.255,False,500
3fb0e64b-dcae-4fd6-ac14-0f8e876da5b4,06fefb5f-a907-4a79-a1e8-6a6e852a8dc3,2025-05-31,04:17:05,37,VIP,London,CONCESSION-SINGAPORE,COSMIC-HIGHLIGHT-06,Setting Spray,289.5,Credit Card,Laptop,133.237.91.164,False,413
958b8015-bfe5-4e55-a2aa-76fab621ca7a,358b87c3-9470-4477-bbb3-94686d97dfaf,2025-05-29,09:05:32,45,Bronze,New York,BOUTIQUE-DUBAI,AURORA-LIP-01,Setting Spray,197.13,Credit Card,Tablet,183.191.247.253,False,104
c380b046-1bd1-43ef-be05-ee8cf321a9e7,7ce94efe-c27d-4277-9e83-c1cc13e92ea6,2025-05-09,06:51:09,25,Bronze,Sydney,FLAGSHIP-LA,SOLAR-BLUSH-04,Blush,52.76,Mobile Payment,Tablet,122.137.205.18,True,205
85082af9-2572-4cea-b2fa-68d706983246,7d89c156-1f3b-496e-a82f-ff9823ab3b28,2025-07-02,17:20:25,58,Bronze,London,FLAGSHIP-ROME,GALAXIA-SET-08,Serum,64.93,Mobile Payment,Desktop,54.112.103.231,False,93
c4ca782d-cf1a-4221-95a1-029de4adfd36,21f28c29-d0f6-49b8-a811-80aeffce6884,2025-05-31,20:43:41,18,Gold,San Francisco,FLAGSHIP-ROME,NEBULA-SERUM-07,Mascara,67.99,Mobile Payment,Mobile,79.217.193.80,False,215
c972ff19-1634-4f63-9b49-1281b4230996,2e357e45-03c1-4a8b-8292-35ae9e6343f5,2025-04-07,13:46:54,30,Silver,Paris,CONCESSION-LONDON,SOLAR-BLUSH-04,Serum,138.26,Gift Card,Desktop,35.43.151.227,False,371
cf9c1925-dbf5-43b0-a588-3aceb856e758,b63a8b29-d734-45b4-9223-503f5b61b978,2025-06-01,07:03:15,45,Silver,Sydney,FLAGSHIP-PARIS,ORION-CONCEAL-09,Lipstick,292.33,Credit Card,Laptop,133.180.117.21,False,185
25c6f7b9-b19c-4f95-8336-8d9ffa73d055,f17ae2f1-1006-4fdc-85f3-edea503aa3ad,2025-05-24,02:59:27,42,Bronze,Zurich,POPUP-MILAN,ORION-CONCEAL-09,Mascara,129.67,Gift Card,Tablet,120.172.218.230,False,63
bd6ac6a0-bcc4-47a3-b825-0e885ee6fce5,9b7468c6-b834-45e5-8a68-f3f7f13be346,2025-08-11,19:03:19,55,Gold,London,FLAGSHIP-ROME,AURORA-LIP-01,Mascara,208.52,Credit Card,Desktop,206.254.162.139,False,155
6c27a8ce-5430-436e-b3a3-a32a7bef38f8,62e08181-94f4-4d6c-86d6-d84f318ca282,2025-02-19,21:47:42,23,Silver,Miami,FLAGSHIP-PARIS,CELESTE-EYE-05,Highlighter,56.03,Credit Card,Desktop,98.12.91.226,False,408
b74b1c16-552a-47bb-ac09-42222099b4cc,ef58fd94-f64d-44ef-88c6-4b16c9be96cd,2025-07-11,23:11:07,61,VIP,Las Vegas,BOUTIQUE-DUBAI,STELLAR-FOUND-03,Blush,274.44,Gift Card,Tablet,60.135.38.183,False,367
92ea195e-7785-4c56-b5cd-3e7bef72200d,b4d787bb-fc1f-4c3d-a892-b20b5800fa8f,2025-05-22,00:45:08,62,Silver,Rome,CONCESSION-LONDON,LUNAR-MASC-02,Concealer,179.86,Debit Card,Laptop,231.42.150.40,False,124
1a7a1976-8e32-43fb-aa38-9787630d16ad,190386f2-b788-48d8-8dc5-c4fa8f9e3015,2025-06-16,22:00:10,49,VIP,Milan,CONCESSION-SINGAPORE,ECLIPSE-EYE-10,Eyeliner,166.7,Credit Card,Desktop,202.141.116.50,False,496
3c338e8a-4ae4-4be8-b990-61c288b01085,2adc069e-2ace-4ee1-af19-6bafe11812f3,2025-02-15,15:22:33,62,Gold,Rome,CONCESSION-LONDON,ORION-CONCEAL-09,Concealer,265.18,Debit Card,Mobile,31.36.184.19,False,128
7a5b4998-fb12-4376-8cbf-9e10400e9234,95b5623b-9cf9-410d-89e7-fa9ee3a58886,2025-05-24,11:08:47,33,Platinum,Zurich,FLAGSHIP-PARIS,AURORA-LIP-01,Serum,93.11,Debit Card,Desktop,191.140.97.70,False,145
d0510aad-56ab-432c-b5a0-4b5b4cb75e11,06501fb1-0448-4c74-8a8d-9166b9166279,2025-07-01,03:49:57,28,Bronze,Sydney,FLAGSHIP-PARIS,COSMIC-HIGHLIGHT-06,Mascara,150.82,Credit Card,Tablet,73.177.206.207,False,305
5e6ff5b2-dbf5-48c2-881d-438c10dcc3a4,6837f073-a755-465a-b34d-5ed249c3da21,2025-07-18,13:17:33,53,None,Milan,BOUTIQUE-SHANGHAI,LUNAR-MASC-02,Eyeshadow Palette,287.47,Gift Card,Mobile,222.203.116.116,False,156
45dcd1f1-8f56-49f8-9199-faefacead654,bf186992-d77b-4fc1-866e-cdd54c97e345,2025-04-11,02:16:45,52,Silver,Rome,POPUP-TOKYO,STELLAR-FOUND-03,Lipstick,78.71,Credit Card,Tablet,186.107.242.119,False,66
ef0f1b49-c4a2-412f-ba08-233ef545b0d6,966cd10c-0da0-4d05-83c3-2693c0392cf3,2025-05-24,21:46:07,32,Gold,Los Angeles,POPUP-TOKYO,NEBULA-SERUM-07,Foundation,210.89,Mobile Payment,Mobile,108.217.206.153,False,200
bf5b66f9-6924-4659-8d4d-55654a6a761a,7c8be8f6-71c0-4016-a41b-cdafeffe86e9,2025-08-04,00:02:54,18,Gold,Sydney,CONCESSION-SINGAPORE,SOLAR-BLUSH-04,Lipstick,177.09,Gift Card,Laptop,40.169.200.195,False,92
60f6f45b-bf7b-41f7-b380-7d74c868c940,723588c1-daba-47ca-84ab-febbf76480e7,2025-05-28,15:23:24,33,Silver,Miami,POPUP-TOKYO,AURORA-LIP-01,Lipstick,266.53,Mobile Payment,Tablet,49.243.55.168,False,163
0ec38fca-0715-4930-b054-2d5652e88b77,6119a5ea-6345-4815-9378-9048c07d0dc3,2025-03-28,04:11:59,40,Gold,Rome,FLAGSHIP-PARIS,LUNAR-MASC-02,Blush,235.61,Mobile Payment,Desktop,146.231.155.47,False,379
bff32406-4dd6-4d01-b137-5b53dad4def3,fc967b0f-1d58-47be-a628-525c7c9e70d7,2025-03-18,22:47:41,29,Bronze,Geneva,POPUP-MILAN,ECLIPSE-EYE-10,Serum,285.03,Debit Card,Mobile,212.250.13.95,False,399
bd566fa5-5850-4572-b29c-18fc6e08bfaf,989a1533-7196-42cc-bdd4-16dc660f6017,2025-07-23,13:14:20,27,Silver,New York,BOUTIQUE-SHANGHAI,NEBULA-SERUM-07,Blush,145.58,Mobile Payment,Tablet,51.35.197.145,False,190
f2ab2d98-659d-4fd6-b845-9d8d73669818,96c8c3b9-2315-4666-b5f8-881bec76c280,2025-06-30,07:26:58,49,Gold,Paris,BOUTIQUE-NYC,STELLAR-FOUND-03,Eyeliner,161.75,Credit Card,Tablet,53.119.149.35,False,79
8b33b3ca-2122-4c58-8f05-1a3cee37fbc2,e9962070-6543-443f-b647-3d55fa95aa78,2025-05-25,02:36:23,25,Bronze,Las Vegas,BOUTIQUE-DUBAI,GALAXIA-SET-08,Highlighter,215.16,Credit Card,Tablet,44.167.210.200,False,79
78ff8a89-dd6c-4bf0-badf-dda9a6fa9099,adfb246d-b9b5-404f-a8eb-aa9e90c30b56,2025-07-15,03:32:43,55,Gold,Rome,POPUP-TOKYO,AURORA-LIP-01,Lipstick,141.14,Debit Card,Laptop,41.56.66.214,False,315
b6d94e7c-e8d2-4a27-b658-629efb6380ef,fc365a67-ae8a-4f8c-930c-b3c946f02100,2025-07-08,01:11:14,29,Gold,Miami,BOUTIQUE-NYC,GALAXIA-SET-08,Setting Spray,246.53,Credit Card,Desktop,123.35.199.105,False,148
